Patient_ID,Split
P18524,train
P14364,train
P16993,train
P12292,train
P17682,train
P19137,train
P13526,train
P18451,train
P05532,train
P08293,train
P13838,train
P04058,train
P10349,train
P18799,train
P14416,train
P11631,train
P08768,train
P10915,train
P00501,train
P15186,train
P06441,train
P13685,train
P10573,train
P19986,train
P15334,train
P07197,train
P00798,train
P03040,train
P08648,train
P14462,train
P05679,train
P15075,train
P16623,train
P00988,train
P10408,train
P17248,train
P15431,train
P01747,train
P17154,train
P19282,train
P19604,train
P01158,train
P00703,train
P07812,train
P12348,train
P14007,train
P17427,train
P13923,train
P09317,train
P09976,train
P06214,train
P13648,train
P04132,train
P11383,train
P07431,train
P15934,train
P12369,train
P02074,train
P00120,train
P14807,train
P03933,train
P10716,train
P09582,train
P07744,train
P13305,train
P16994,train
P06479,train
P18061,train
P10765,train
P01269,train
P14449,train
P03329,train
P01691,train
P05773,train
P16659,train
P14864,train
P12400,train
P17823,train
P07846,train
P00910,train
P15185,train
P16625,train
P04695,train
P16483,train
P04692,train
P04306,train
P08685,train
P10923,train
P16700,train
P18823,train
P02731,train
P01503,train
P00997,train
P16290,train
P07173,train
P15312,train
P08422,train
P01002,train
P13422,train
P13753,train
P04738,train
P19914,train
P02682,train
P16023,train
P09997,train
P13707,train
P15498,train
P16756,train
P00006,train
P04953,train
P09534,train
P19610,train
P11209,train
P07298,train
P16711,train
P19478,train
P05522,train
P12698,train
P14543,train
P17287,train
P17839,train
P13604,train
P05619,train
P12612,train
P07441,train
P00215,train
P04084,train
P07061,train
P14262,train
P12943,train
P05065,train
P08028,train
P09380,train
P00560,train
P05511,train
P17212,train
P01009,train
P18067,train
P00612,train
P11018,train
P03212,train
P18470,train
P03826,train
P01645,train
P12459,train
P14067,train
P10286,train
P00843,train
P06737,train
P03787,train
P08684,train
P03032,train
P03803,train
P05765,train
P12211,train
P11701,train
P01115,train
P05815,train
P02488,train
P15757,train
P03955,train
P16724,train
P13364,train
P02349,train
P09225,train
P12757,train
P15354,train
P10352,train
P12168,train
P16519,train
P11883,train
P02344,train
P14414,train
P12158,train
P01323,train
P18993,train
P13995,train
P03126,train
P17901,train
P13003,train
P06822,train
P16708,train
P02001,train
P12358,train
P18730,train
P17524,train
P05324,train
P01986,train
P19783,train
P05508,train
P16002,train
P15384,train
P13842,train
P03095,train
P13213,train
P03158,train
P09359,train
P09415,train
P08145,train
P16654,train
P11285,train
P08136,train
P15652,train
P19022,train
P02231,train
P10698,train
P06879,train
P04564,train
P11906,train
P08997,train
P06557,train
P00323,train
P06991,train
P04479,train
P19404,train
P00689,train
P19703,train
P18087,train
P15827,train
P13281,train
P04772,train
P00443,train
P04225,train
P09698,train
P15391,train
P11313,train
P17599,train
P03241,train
P19589,train
P19896,train
P17378,train
P18176,train
P13579,train
P08762,train
P00590,train
P16907,train
P07629,train
P19514,train
P18165,train
P08757,train
P19248,train
P08915,train
P02613,train
P14969,train
P12685,train
P09061,train
P18199,train
P19959,train
P15906,train
P08036,train
P15270,train
P19098,train
P16013,train
P19854,train
P03858,train
P06210,train
P01005,train
P06103,train
P11378,train
P02603,train
P00711,train
P00795,train
P08199,train
P16507,train
P08195,train
P15841,train
P12967,train
P12804,train
P01767,train
P12373,train
P15001,train
P07736,train
P00554,train
P06139,train
P08914,train
P03530,train
P05419,train
P07262,train
P08689,train
P11367,train
P12479,train
P00132,train
P07855,train
P15792,train
P05976,train
P03675,train
P12137,train
P09203,train
P06625,train
P18292,train
P14190,train
P06433,train
P17114,train
P03561,train
P17604,train
P06889,train
P01988,train
P08995,train
P17241,train
P10650,train
P00340,train
P14210,train
P10872,train
P10054,train
P01413,train
P09249,train
P14964,train
P13393,train
P03696,train
P11281,train
P02846,train
P04739,train
P10629,train
P02891,train
P01293,train
P01520,train
P11008,train
P15285,train
P17873,train
P07447,train
P10876,train
P15095,train
P00656,train
P07619,train
P08861,train
P03223,train
P05444,train
P00403,train
P14263,train
P15345,train
P00044,train
P11786,train
P07082,train
P19963,train
P12786,train
P06034,train
P08632,train
P13574,train
P18759,train
P09331,train
P02288,train
P02183,train
P03982,train
P13099,train
P03500,train
P12439,train
P18170,train
P09448,train
P19074,train
P12643,train
P17393,train
P08497,train
P18134,train
P06857,train
P18831,train
P13497,train
P04860,train
P00203,train
P13623,train
P05277,train
P11732,train
P19633,train
P08716,train
P03462,train
P04436,train
P16315,train
P19228,train
P00038,train
P14316,train
P07487,train
P04008,train
P08617,train
P05432,train
P15867,train
P08793,train
P02407,train
P03455,train
P04638,train
P08096,train
P16972,train
P10892,train
P08712,train
P13362,train
P00223,train
P05291,train
P10241,train
P03112,train
P10841,train
P03990,train
P01192,train
P04343,train
P03724,train
P18658,train
P04259,train
P07919,train
P00834,train
P11924,train
P02574,train
P05821,train
P02601,train
P12188,train
P07697,train
P18362,train
P17734,train
P10637,train
P06818,train
P03738,train
P04050,train
P10185,train
P18768,train
P13335,train
P00325,train
P09454,train
P14363,train
P19473,train
P04183,train
P06839,train
P13072,train
P13853,train
P18461,train
P17721,train
P19617,train
P04311,train
P03489,train
P13747,train
P17894,train
P04489,train
P17577,train
P14701,train
P11046,train
P06976,train
P12300,train
P11336,train
P07092,train
P05836,train
P03430,train
P02199,train
P04503,train
P08859,train
P05595,train
P06407,train
P07026,train
P15104,train
P05312,train
P07414,train
P07779,train
P01331,train
P04844,train
P00300,train
P17372,train
P15929,train
P18527,train
P08525,train
P09521,train
P04817,train
P09889,train
P13974,train
P01918,train
P17275,train
P07177,train
P00769,train
P12569,train
P10643,train
P17702,train
P09811,train
P05721,train
P09391,train
P12200,train
P10471,train
P12768,train
P11855,train
P10694,train
P10151,train
P16141,train
P18246,train
P11440,train
P04965,train
P16341,train
P04471,train
P12205,train
P05134,train
P15679,train
P11567,train
P06529,train
P05105,train
P04677,train
P11708,train
P11742,train
P12254,train
P04773,train
P08138,train
P09542,train
P08635,train
P14670,train
P07126,train
P00831,train
P06772,train
P11183,train
P17112,train
P17169,train
P11608,train
P03282,train
P19092,train
P18607,train
P07821,train
P15881,train
P01285,train
P17119,train
P13496,train
P06088,train
P14603,train
P16369,train
P05256,train
P16668,train
P07598,train
P10748,train
P19052,train
P19424,train
P06116,train
P13897,train
P10586,train
P09490,train
P11866,train
P07909,train
P18843,train
P19762,train
P00063,train
P08370,train
P07983,train
P08656,train
P01902,train
P04091,train
P02181,train
P10021,train
P05993,train
P07531,train
P07083,train
P08416,train
P14350,train
P12087,train
P09921,train
P16879,train
P12587,train
P09435,train
P17542,train
P05344,train
P01728,train
P15351,train
P07585,train
P16327,train
P18448,train
P03761,train
P14609,train
P13907,train
P00720,train
P05002,train
P14711,train
P03770,train
P02330,train
P03052,train
P04432,train
P06251,train
P19138,train
P19578,train
P06910,train
P01135,train
P09274,train
P16250,train
P01089,train
P18434,train
P08286,train
P02976,train
P18157,train
P04601,train
P09055,train
P06677,train
P11825,train
P19544,train
P04107,train
P05960,train
P16323,train
P17520,train
P06408,train
P10458,train
P13191,train
P12832,train
P07028,train
P19495,train
P01831,train
P14691,train
P02373,train
P16647,train
P06756,train
P13792,train
P12142,train
P11675,train
P18926,train
P07438,train
P10849,train
P14886,train
P13366,train
P04755,train
P13215,train
P17468,train
P06949,train
P18135,train
P06923,train
P15866,train
P07193,train
P12032,train
P02109,train
P00444,train
P06520,train
P13797,train
P16583,train
P10522,train
P08686,train
P10729,train
P12344,train
P00107,train
P04583,train
P05691,train
P18446,train
P00165,train
P12576,train
P08891,train
P07502,train
P07588,train
P16982,train
P16116,train
P13881,train
P14274,train
P09091,train
P17386,train
P16562,train
P05383,train
P03664,train
P16710,train
P00698,train
P00178,train
P18985,train
P03148,train
P15700,train
P17064,train
P01472,train
P13672,train
P13033,train
P07513,train
P19270,train
P01820,train
P01241,train
P05356,train
P06891,train
P01741,train
P06892,train
P13138,train
P19481,train
P00094,train
P12710,train
P06448,train
P06886,train
P09762,train
P02761,train
P07172,train
P05451,train
P09160,train
P12201,train
P07400,train
P11780,train
P15093,train
P07112,train
P11381,train
P09399,train
P08429,train
P19003,train
P05307,train
P04958,train
P04095,train
P00979,train
P12159,train
P13095,train
P04452,train
P00679,train
P19814,train
P06644,train
P15105,train
P11510,train
P04922,train
P13593,train
P17113,train
P19391,train
P00638,train
P02292,train
P09048,train
P08132,train
P19520,train
P18367,train
P08988,train
P19608,train
P14219,train
P01937,train
P17392,train
P00809,train
P15662,train
P19889,train
P04442,train
P09095,train
P02833,train
P12589,train
P11972,train
P18406,train
P10080,train
P17724,train
P03757,train
P16120,train
P08157,train
P12970,train
P02520,train
P09822,train
P02809,train
P05744,train
P01898,train
P15103,train
P18416,train
P05085,train
P18575,train
P07367,train
P03355,train
P10898,train
P03886,train
P07734,train
P03753,train
P06011,train
P15795,train
P11178,train
P08389,train
P16595,train
P07979,train
P11842,train
P17023,train
P19612,train
P17752,train
P15121,train
P11189,train
P00940,train
P04464,train
P06052,train
P05193,train
P03659,train
P13673,train
P11261,train
P17289,train
P14833,train
P14744,train
P07014,train
P02210,train
P12194,train
P18411,train
P19576,train
P08916,train
P14899,train
P10231,train
P08908,train
P08047,train
P18253,train
P02517,train
P05091,train
P19684,train
P04765,train
P15766,train
P16281,train
P02529,train
P00067,train
P19637,train
P01328,train
P06099,train
P08875,train
P03445,train
P12110,train
P06987,train
P13407,train
P12078,train
P12022,train
P08067,train
P19936,train
P11460,train
P01579,train
P07573,train
P05094,train
P04073,train
P13241,train
P09006,train
P18733,train
P18141,train
P08414,train
P15052,train
P19078,train
P07613,train
P12281,train
P06821,train
P09033,train
P19094,train
P06084,train
P09012,train
P06288,train
P07242,train
P00727,train
P19765,train
P05187,train
P06231,train
P03610,train
P00484,train
P13545,train
P11562,train
P19984,train
P01236,train
P15707,train
P08275,train
P19987,train
P16374,train
P02127,train
P11834,train
P18715,train
P16292,train
P10279,train
P07801,train
P07729,train
P04550,train
P13512,train
P09925,train
P01490,train
P03682,train
P03344,train
P12018,train
P12424,train
P01153,train
P10556,train
P15970,train
P12566,train
P13135,train
P03514,train
P13481,train
P08976,train
P11263,train
P03811,train
P16614,train
P03882,train
P12038,train
P15982,train
P01475,train
P05215,train
P14667,train
P02236,train
P06353,train
P05230,train
P18359,train
P11245,train
P18417,train
P18731,train
P12143,train
P00402,train
P01929,train
P16898,train
P08312,train
P12509,train
P10175,train
P15701,train
P03547,train
P02442,train
P06425,train
P09451,train
P10975,train
P13262,train
P04671,train
P19876,train
P01449,train
P03002,train
P13051,train
P12750,train
P06714,train
P15265,train
P11021,train
P17962,train
P18083,train
P08407,train
P18503,train
P10389,train
P09881,train
P01098,train
P06787,train
P08020,train
P09642,train
P05496,train
P15533,train
P10662,train
P17171,train
P00174,train
P02171,train
P01607,train
P09182,train
P19302,train
P15968,train
P09030,train
P18633,train
P12723,train
P04580,train
P19891,train
P00070,train
P19740,train
P15980,train
P09313,train
P03558,train
P15847,train
P00210,train
P10982,train
P18125,train
P16262,train
P04075,train
P11251,train
P04316,train
P16004,train
P17584,train
P13394,train
P11864,train
P04642,train
P07845,train
P09122,train
P03700,train
P08466,train
P00567,train
P12988,train
P01963,train
P16687,train
P00528,train
P08569,train
P07747,train
P19002,train
P19147,train
P01488,train
P16976,train
P15616,train
P15823,train
P14976,train
P12140,train
P04218,train
P13941,train
P01887,train
P00098,train
P19577,train
P01653,train
P02460,train
P11081,train
P17621,train
P19175,train
P13456,train
P16396,train
P17817,train
P00833,train
P11878,train
P15038,train
P08107,train
P12501,train
P00104,train
P00596,train
P05155,train
P05018,train
P14764,train
P16052,train
P19054,train
P05891,train
P09050,train
P01186,train
P02243,train
P17634,train
P03736,train
P04044,train
P12753,train
P09177,train
P16219,train
P08013,train
P08929,train
P01893,train
P10961,train
P19064,train
P03374,train
P18154,train
P00546,train
P02818,train
P07474,train
P03875,train
P11890,train
P19325,train
P08356,train
P14574,train
P08155,train
P03806,train
P14114,train
P19964,train
P03667,train
P06978,train
P10366,train
P08287,train
P02447,train
P16657,train
P17362,train
P12083,train
P15947,train
P13345,train
P13664,train
P18501,train
P10332,train
P15692,train
P04850,train
P00926,train
P01756,train
P07486,train
P14390,train
P18758,train
P00880,train
P10611,train
P03168,train
P04099,train
P01994,train
P00705,train
P04943,train
P18871,train
P01307,train
P12262,train
P09459,train
P09944,train
P18162,train
P01474,train
P05783,train
P09351,train
P07297,train
P12893,train
P14113,train
P01774,train
P15226,train
P13578,train
P14708,train
P09356,train
P06149,train
P11234,train
P06299,train
P06738,train
P07153,train
P10868,train
P07461,train
P11329,train
P03103,train
P06642,train
P18206,train
P01912,train
P07506,train
P10304,train
P16852,train
P15264,train
P11784,train
P07961,train
P18668,train
P14345,train
P19722,train
P04460,train
P18913,train
P17493,train
P11051,train
P01345,train
P02988,train
P03913,train
P05529,train
P15322,train
P03031,train
P00084,train
P01970,train
P03250,train
P15232,train
P05601,train
P08445,train
P00049,train
P14798,train
P19135,train
P11404,train
P13829,train
P17878,train
P02999,train
P00746,train
P03859,train
P19206,train
P11885,train
P03220,train
P17264,train
P14793,train
P01896,train
P11624,train
P19456,train
P19771,train
P13273,train
P02928,train
P17581,train
P12701,train
P08072,train
P14168,train
P01461,train
P09430,train
P05971,train
P19969,train
P09021,train
P11019,train
P16849,train
P13506,train
P17110,train
P04430,train
P07783,train
P01071,train
P07277,train
P03908,train
P08536,train
P16402,train
P07617,train
P01878,train
P09608,train
P13220,train
P15871,train
P09450,train
P13268,train
P14395,train
P13336,train
P02631,train
P08646,train
P10738,train
